lote,institucion,nombre,nivel,area,duracion,codigo_oficial,url_fuente
03,Australia Institute of Business and Technology,Diploma of Project Management,diplomado,Negocios,no indicada,BSB50820,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Advanced Diploma of Program Management,diplomado,Negocios,no indicada,BSB60720,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Diploma of Leadership and Management,diplomado,Negocios,no indicada,BSB50420,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Advanced Diploma of Leadership and Management,diplomado,Negocios,no indicada,BSB60420,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Graduate Diploma of Strategic Leadership,posgrado,Negocios,no indicada,BSB80320,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Graduate Diploma of Management (Learning),posgrado,Negocios,no indicada,BSB80120,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Certificate IV in Ageing Support,curso_corto,Salud,no indicada,CHC43015,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Certificate III in Early Childhood Education and Care,curso_corto,Educación,no indicada,CHC30125,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Certificate IV in Air Conditioning and Refrigeration Servicing,curso_corto,Ingeniería,no indicada,UEE42725,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Certificate IV in Information Technology,curso_corto,Tecnología,no indicada,ICT40120,https://aibtglobal.edu.au/courses/
03,Australia Institute of Business and Technology,Diploma of Information Technology (Telecommunications Network Engineering),diplomado,Tecnología,no indicada,ICT50220,https://aibtglobal.edu.au/courses/
03,UNSW Sydney,Bachelor of Engineering (Honours),bachelor,Ingeniería,4 años,3707,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours
03,UNSW Sydney,Bachelor of Engineering (Honours) (Aerospace Engineering),bachelor,Ingeniería,4 años,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-aerospace
03,UNSW Sydney,Bachelor of Engineering (Honours) (Civil),bachelor,Ingeniería,4 años,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-civil
03,UNSW Sydney,Bachelor of Engineering (Honours) (Electrical),bachelor,Ingeniería,4 años,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-electrical
03,UNSW Sydney,Bachelor of Engineering (Honours) (Environmental),bachelor,Ingeniería,4 años,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-environmental
03,UNSW Sydney,Bachelor of Engineering (Honours) (Mechanical Engineering),bachelor,Ingeniería,4 años,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-mechanical
03,UNSW Sydney,Bachelor of Engineering (Honours) (Mining),bachelor,Ingeniería,4 años,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-mining
03,UNSW Sydney,Bachelor of Engineering (Honours) (Computer),bachelor,Ingeniería,4 años,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-computer
03,UNSW Sydney,Bachelor of Engineering (Honours) / Engineering Science,bachelor,Ingeniería,no indicada,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-engineering-science
03,UNSW Sydney,Bachelor of Engineering (Honours) / Science,bachelor,Ingeniería,no indicada,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-science
03,UNSW Sydney,Bachelor of Engineering (Honours) / Commerce,bachelor,Ingeniería,no indicada,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-commerce
03,UNSW Sydney,Bachelor of Engineering (Honours) / Computer Science,bachelor,Ingeniería,no indicada,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-computer-science
03,UNSW Sydney,Bachelor of Engineering (Honours) / Arts,bachelor,Ingeniería,no indicada,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-arts
03,UNSW Sydney,Bachelor of Commerce,bachelor,Negocios,no indicada,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce
03,UNSW Sydney,Bachelor of Commerce / Arts,bachelor,Negocios,no indicada,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-arts
03,UNSW Sydney,Bachelor of Commerce / Science,bachelor,Negocios,no indicada,-,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-science
03,UNSW Sydney,Bachelor of Data Science and Decisions,bachelor,Tecnología,144 UOC,3959,https://www.unsw.edu.au/study/undergraduate/bachelor-of-data-science-and-decisions
03,UNSW Sydney,Master of Actuarial Studies,maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Actuarial Studies (Extension),maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of AI Leadership and Strategy (Online),maestria,Tecnología,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Analytics (Online),maestria,Tecnología,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Analytics (Marketing) (Online),maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Applied Economics,maestria,Economía,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Applied Finance (Online),maestria,Finanzas,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Economics,maestria,Economía,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Human Resource Management (Online),maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,"Master of Human Resource Management (Diversity, Equity and Inclusion) (Online)",maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Human Resource Management (Human Resource Analytics),maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Human Resource Management (Leadership and Organisational Development),maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,MBA Full-Time,mba,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,MBA Full-Time (Extension),mba,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,MBA Part-Time (Executive),mba,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,MBAX (Change),mba,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,MBAX (Finance),mba,Finanzas,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,MBAX (Law),mba,Derecho,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,MBAX (Social Impact),mba,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,MBAX (Technology),mba,Tecnología,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Commerce,maestria,Negocios,no indicada,-,https://www.unsw.edu.au/study/postgraduate/master-of-commerce
03,UNSW Sydney,Master of Commerce (Extension),maestria,Negocios,no indicada,-,https://www.unsw.edu.au/study/postgraduate/master-of-commerce-extension
03,UNSW Sydney,Master of Finance,maestria,Finanzas,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Financial Analysis,maestria,Finanzas,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Financial Technology (Online),maestria,Finanzas,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of International Business,maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Law / MBA (Law),mba,Derecho,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Management (Online),maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Professional Accounting,maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Professional Accounting (Extension),maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Master of Taxation,maestria,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Diploma in AI Leadership and Strategy (Online),posgrado,Tecnología,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Diploma in Analytics (Online),posgrado,Tecnología,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Diploma in Applied Finance (Online),posgrado,Finanzas,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Diploma in Financial Technology (Online),posgrado,Finanzas,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Diploma in Social Impact,posgrado,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Diploma in Entrepreneurship,posgrado,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Certificate in Actuarial Analytics,posgrado,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Certificate in AI Strategy (Online),posgrado,Tecnología,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Certificate in Applied Finance (Online),posgrado,Finanzas,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Certificate in Analytics (Online),posgrado,Tecnología,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Certificate in Business (Online),posgrado,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Certificate in Business Analytics,posgrado,Negocios,no indicada,-,https://www.unsw.edu.au/study/postgraduate/graduate-certificate-in-business-analytics
03,UNSW Sydney,Graduate Certificate in Change Management,posgrado,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Certificate in Commerce,posgrado,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,"Graduate Certificate in Diversity, Equity, and Inclusion",posgrado,Negocios,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
03,UNSW Sydney,Graduate Certificate in Economics,posgrado,Economía,no indicada,-,https://www.unsw.edu.au/business/study-with-us/postgraduate/postgraduate-degrees
