lote,institucion,nombre,nivel,area,duracion,codigo_oficial,url_fuente,pais,ciudad,dominio,motivo_sin_pais
21,University of East Anglia (UEA),BSc (Hons) Business Economics with a Year Abroad,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-business-economics-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Business Economics,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-business-economics,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Business Finance and Economics with a Placement Year,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-business-finance-and-economics-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Business Finance and Economics with a Year Abroad,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-business-finance-and-economics-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Business Finance and Economics,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-business-finance-and-economics,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Chemistry with Education,bachelor,Química y Farmacia,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-chemistry-with-education,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Chemistry with a Foundation Year,bachelor,Química y Farmacia,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-chemistry-with-a-foundation-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Chemistry,bachelor,Química y Farmacia,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-chemistry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Cognitive Psychology with a Placement Year,bachelor,Psicología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-cognitive-psychology-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Cognitive Psychology with a Year Abroad,bachelor,Psicología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-cognitive-psychology-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Cognitive Psychology,bachelor,Psicología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-cognitive-psychology,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Computing Science with Cyber Security with a Year in Industry,bachelor,Tecnología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-computing-science-with-cyber-security-with-a-year-in-industry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Computing Science with Cyber Security,bachelor,Tecnología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-computing-science-with-cyber-security,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Computing Science with Software Development (Final Year Entry),bachelor,Tecnología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-computing-science-with-software-development-final-year-entry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Computing Science with a Foundation Year,bachelor,Tecnología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-computing-science-with-a-foundation-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Computing Science with a Year in Industry,bachelor,Tecnología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-computing-science-with-a-year-in-industry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Computing Science,bachelor,Tecnología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-computing-science,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Developmental Psychology with a Placement Year,bachelor,Psicología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-developmental-psychology-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Developmental Psychology with a Year Abroad,bachelor,Psicología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-developmental-psychology-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Developmental Psychology,bachelor,Psicología,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-developmental-psychology,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Digital Business and Information Systems with a Year Abroad,bachelor,Negocios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/digital-business-and-information-systems-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Digital Business and Information Systems with a Year in Industry,bachelor,Negocios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-digital-business-and-information-systems-with-a-year-in-industry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Digital Business and Information systems,bachelor,Negocios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-digital-business-and-information-systems,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Digital Media and Creative Computing with a Placement Year,bachelor,Comunicación y Medios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-digital-media-and-creative-computing-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Digital Media and Creative Computing with a Year Abroad,bachelor,Comunicación y Medios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-digital-media-and-creative-computing-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Digital Media and Creative Computing,bachelor,Comunicación y Medios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-digital-media-and-creative-computing,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Ecology and Conservation with a Foundation Year,bachelor,Ciencias Biológicas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-ecology-and-conservation-with-a-foundation-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Ecology and Conservation with a Placement Year,bachelor,Ciencias Biológicas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-ecology-and-conservation-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Ecology and Conservation with a Year Abroad,bachelor,Ciencias Biológicas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-ecology-and-conservation-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Ecology and Conservation,bachelor,Ciencias Biológicas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-ecology-and-conservation,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics and Finance with International Year One,bachelor,Interdisciplinar,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-and-finance-with-international-year-one,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics and Finance with a Placement Year,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-and-finance-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics and Finance with a Year Abroad,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-and-finance-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics and Finance,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-and-finance,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics with Accountancy with a Placement Year,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-with-accountancy-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics with Accountancy with a Year Abroad,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-with-accountancy-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics with Accountancy,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-with-accountancy,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics with a Placement Year,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics with a Year Abroad,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Economics,bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),"BSc (Hons) Economics, Behaviour and Data Science with a Placement Year",bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-behaviour-and-data-science-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),"BSc (Hons) Economics, Behaviour and Data Science with a Year Abroad",bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-behaviour-and-data-science-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),"BSc (Hons) Economics, Behaviour and Data Science",bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-economics-behaviour-and-data-science,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Environmental Sciences with a Foundation Year,bachelor,Ciencias Ambientales,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-environmental-sciences-with-a-foundation-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Environmental Sciences with a Placement Year,bachelor,Ciencias Ambientales,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-environmental-sciences-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Environmental Sciences,bachelor,Ciencias Ambientales,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-environmental-sciences,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Finance and Management with a Year Abroad,bachelor,Negocios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-finance-and-management-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Finance and Management with a Year in Industry,bachelor,Negocios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-finance-and-management-with-a-year-in-industry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Finance and Management,bachelor,Negocios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-finance-and-management,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Financial Economics and Banking (Final Year Entry),bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-financial-economics-and-banking-final-year-entry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Geography with a Placement Year,bachelor,Ciencias Ambientales,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-geography-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Geography,bachelor,Ciencias Ambientales,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-geography,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Geology with Geography with a Placement Year,bachelor,Ciencias Ambientales,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-geology-with-geography-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Geology with Geography,bachelor,Ciencias Ambientales,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-geology-with-geography,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Geophysics with a Placement Year,bachelor,Ciencias Ambientales,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-geophysics-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Geophysics,bachelor,Ciencias Ambientales,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-geophysics,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) International Finance (Final Year Entry),bachelor,Economía,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-international-finance-final-year-entry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Marketing and Data Analytics with a Year Abroad,bachelor,Negocios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-marketing-and-data-analytics-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Marketing and Data Analytics with a Year in Industry,bachelor,Negocios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-marketing-and-data-analytics-with-a-year-in-industry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Marketing and Data Analytics,bachelor,Negocios,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-marketing-and-data-analytics,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Mathematics and Statistics with a Placement Year,bachelor,Matemáticas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-mathematics-and-statistics-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Mathematics and Statistics,bachelor,Matemáticas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-mathematics-and-statistics,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Mathematics with Education,bachelor,Matemáticas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-mathematics-with-education,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Mathematics with Finance with a Placement Year,bachelor,Matemáticas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-mathematics-with-finance-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Mathematics with Finance,bachelor,Matemáticas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-mathematics-with-finance,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Mathematics with a Foundation Year,bachelor,Matemáticas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-mathematics-with-a-foundation-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Mathematics with a Placement Year,bachelor,Matemáticas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-mathematics-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Mathematics,bachelor,Matemáticas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-mathematics,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Medical Research,bachelor,Medicina,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-medical-research,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Medicinal Chemistry,bachelor,Química y Farmacia,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-medicinal-chemistry,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Microbiology with a Placement Year,bachelor,Ciencias Biológicas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-microbiology-with-a-placement-year,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Microbiology with a Year Abroad,bachelor,Ciencias Biológicas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-microbiology-with-a-year-abroad,UK,Norwich,uea.ac.uk,
21,University of East Anglia (UEA),BSc (Hons) Microbiology,bachelor,Ciencias Biológicas,no indicada,-,https://www.uea.ac.uk/course/undergraduate/bsc-microbiology,UK,Norwich,uea.ac.uk,
